Stimulus_Number,file,ActorID,Age,Sex,Race,Ethnicity,audio_path,clean_path,emotion,demo,feature_exists,split
7320,1090_MTI_HAP_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_MTI_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_MTI_HAP_XX.wav,HAP,Male__Asian,True,train
7321,1090_MTI_SAD_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_MTI_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_MTI_SAD_XX.wav,SAD,Male__Asian,True,train
7322,1090_MTI_ANG_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_MTI_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_MTI_ANG_XX.wav,ANG,Male__Asian,True,train
7323,1090_MTI_FEA_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_MTI_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_MTI_FEA_XX.wav,FEA,Male__Asian,True,train
7324,1090_MTI_DIS_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_MTI_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_MTI_DIS_XX.wav,DIS,Male__Asian,True,train
7325,1090_IWL_NEU_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_IWL_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_IWL_NEU_XX.wav,NEU,Male__Asian,True,train
7326,1090_IWL_HAP_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_IWL_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_IWL_HAP_XX.wav,HAP,Male__Asian,True,train
7327,1090_IWL_SAD_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_IWL_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_IWL_SAD_XX.wav,SAD,Male__Asian,True,train
7328,1090_IWL_ANG_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_IWL_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_IWL_ANG_XX.wav,ANG,Male__Asian,True,train
7329,1090_IWL_FEA_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_IWL_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_IWL_FEA_XX.wav,FEA,Male__Asian,True,train
7330,1090_IWL_DIS_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_IWL_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_IWL_DIS_XX.wav,DIS,Male__Asian,True,train
7331,1090_ITH_NEU_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_ITH_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_ITH_NEU_XX.wav,NEU,Male__Asian,True,train
7332,1090_ITH_HAP_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_ITH_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_ITH_HAP_XX.wav,HAP,Male__Asian,True,train
7333,1090_ITH_SAD_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_ITH_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_ITH_SAD_XX.wav,SAD,Male__Asian,True,train
7334,1090_ITH_ANG_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_ITH_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_ITH_ANG_XX.wav,ANG,Male__Asian,True,train
7335,1090_ITH_FEA_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_ITH_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_ITH_FEA_XX.wav,FEA,Male__Asian,True,train
7336,1090_ITH_DIS_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_ITH_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_ITH_DIS_XX.wav,DIS,Male__Asian,True,train
7337,1090_DFA_NEU_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_DFA_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_DFA_NEU_XX.wav,NEU,Male__Asian,True,train
7338,1090_DFA_HAP_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_DFA_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_DFA_HAP_XX.wav,HAP,Male__Asian,True,train
7339,1090_DFA_SAD_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_DFA_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_DFA_SAD_XX.wav,SAD,Male__Asian,True,train
7340,1090_DFA_ANG_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_DFA_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_DFA_ANG_XX.wav,ANG,Male__Asian,True,train
7341,1090_DFA_FEA_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_DFA_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_DFA_FEA_XX.wav,FEA,Male__Asian,True,train
7342,1090_DFA_DIS_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_DFA_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_DFA_DIS_XX.wav,DIS,Male__Asian,True,train
7343,1090_ITS_NEU_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_ITS_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_ITS_NEU_XX.wav,NEU,Male__Asian,True,train
7344,1090_ITS_HAP_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_ITS_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_ITS_HAP_XX.wav,HAP,Male__Asian,True,train
7345,1090_ITS_SAD_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_ITS_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_ITS_SAD_XX.wav,SAD,Male__Asian,True,train
7346,1090_ITS_ANG_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_ITS_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_ITS_ANG_XX.wav,ANG,Male__Asian,True,train
7347,1090_ITS_FEA_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_ITS_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_ITS_FEA_XX.wav,FEA,Male__Asian,True,train
7348,1090_ITS_DIS_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_ITS_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_ITS_DIS_XX.wav,DIS,Male__Asian,True,train
7349,1090_TSI_NEU_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_TSI_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_TSI_NEU_XX.wav,NEU,Male__Asian,True,train
7350,1090_TSI_HAP_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_TSI_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_TSI_HAP_XX.wav,HAP,Male__Asian,True,train
7351,1090_TSI_SAD_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_TSI_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_TSI_SAD_XX.wav,SAD,Male__Asian,True,train
7352,1090_TSI_ANG_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_TSI_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_TSI_ANG_XX.wav,ANG,Male__Asian,True,train
7353,1090_TSI_FEA_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_TSI_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_TSI_FEA_XX.wav,FEA,Male__Asian,True,train
7354,1090_TSI_DIS_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_TSI_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_TSI_DIS_XX.wav,DIS,Male__Asian,True,train
7355,1090_WSI_NEU_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_WSI_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_WSI_NEU_XX.wav,NEU,Male__Asian,True,train
7356,1090_WSI_HAP_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_WSI_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_WSI_HAP_XX.wav,HAP,Male__Asian,True,train
7357,1090_WSI_SAD_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_WSI_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_WSI_SAD_XX.wav,SAD,Male__Asian,True,train
7358,1090_WSI_ANG_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_WSI_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_WSI_ANG_XX.wav,ANG,Male__Asian,True,train
7359,1090_WSI_FEA_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_WSI_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_WSI_FEA_XX.wav,FEA,Male__Asian,True,train
7360,1090_WSI_DIS_XX,1090,50,Male,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1090_WSI_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1090_WSI_DIS_XX.wav,DIS,Male__Asian,True,train
7361,1091_IEO_NEU_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IEO_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IEO_NEU_XX.wav,NEU,Female__Asian,True,train
7362,1091_IEO_HAP_LO,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IEO_HAP_LO.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IEO_HAP_LO.wav,HAP,Female__Asian,True,train
7363,1091_IEO_HAP_MD,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IEO_HAP_MD.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IEO_HAP_MD.wav,HAP,Female__Asian,True,train
7364,1091_IEO_HAP_HI,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IEO_HAP_HI.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IEO_HAP_HI.wav,HAP,Female__Asian,True,train
7365,1091_IEO_SAD_LO,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IEO_SAD_LO.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IEO_SAD_LO.wav,SAD,Female__Asian,True,train
7366,1091_IEO_SAD_MD,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IEO_SAD_MD.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IEO_SAD_MD.wav,SAD,Female__Asian,True,train
7367,1091_IEO_SAD_HI,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IEO_SAD_HI.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IEO_SAD_HI.wav,SAD,Female__Asian,True,train
7368,1091_IEO_ANG_LO,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IEO_ANG_LO.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IEO_ANG_LO.wav,ANG,Female__Asian,True,train
7369,1091_IEO_ANG_MD,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IEO_ANG_MD.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IEO_ANG_MD.wav,ANG,Female__Asian,True,train
7370,1091_IEO_ANG_HI,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IEO_ANG_HI.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IEO_ANG_HI.wav,ANG,Female__Asian,True,train
7371,1091_IEO_FEA_LO,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IEO_FEA_LO.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IEO_FEA_LO.wav,FEA,Female__Asian,True,train
7372,1091_IEO_FEA_MD,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IEO_FEA_MD.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IEO_FEA_MD.wav,FEA,Female__Asian,True,train
7373,1091_IEO_FEA_HI,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IEO_FEA_HI.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IEO_FEA_HI.wav,FEA,Female__Asian,True,train
7374,1091_IEO_DIS_LO,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IEO_DIS_LO.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IEO_DIS_LO.wav,DIS,Female__Asian,True,train
7375,1091_IEO_DIS_MD,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IEO_DIS_MD.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IEO_DIS_MD.wav,DIS,Female__Asian,True,train
7376,1091_IEO_DIS_HI,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IEO_DIS_HI.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IEO_DIS_HI.wav,DIS,Female__Asian,True,train
7377,1091_TIE_NEU_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_TIE_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_TIE_NEU_XX.wav,NEU,Female__Asian,True,train
7378,1091_TIE_HAP_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_TIE_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_TIE_HAP_XX.wav,HAP,Female__Asian,True,train
7379,1091_TIE_SAD_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_TIE_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_TIE_SAD_XX.wav,SAD,Female__Asian,True,train
7380,1091_TIE_ANG_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_TIE_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_TIE_ANG_XX.wav,ANG,Female__Asian,True,train
7381,1091_TIE_FEA_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_TIE_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_TIE_FEA_XX.wav,FEA,Female__Asian,True,train
7382,1091_TIE_DIS_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_TIE_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_TIE_DIS_XX.wav,DIS,Female__Asian,True,train
7383,1091_IOM_NEU_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IOM_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IOM_NEU_XX.wav,NEU,Female__Asian,True,train
7384,1091_IOM_HAP_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IOM_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IOM_HAP_XX.wav,HAP,Female__Asian,True,train
7385,1091_IOM_SAD_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IOM_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IOM_SAD_XX.wav,SAD,Female__Asian,True,train
7386,1091_IOM_ANG_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IOM_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IOM_ANG_XX.wav,ANG,Female__Asian,True,train
7387,1091_IOM_FEA_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IOM_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IOM_FEA_XX.wav,FEA,Female__Asian,True,train
7388,1091_IOM_DIS_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IOM_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IOM_DIS_XX.wav,DIS,Female__Asian,True,train
7389,1091_IWW_NEU_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IWW_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IWW_NEU_XX.wav,NEU,Female__Asian,True,train
7390,1091_IWW_HAP_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IWW_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IWW_HAP_XX.wav,HAP,Female__Asian,True,train
7391,1091_IWW_SAD_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IWW_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IWW_SAD_XX.wav,SAD,Female__Asian,True,train
7392,1091_IWW_ANG_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IWW_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IWW_ANG_XX.wav,ANG,Female__Asian,True,train
7393,1091_IWW_FEA_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IWW_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IWW_FEA_XX.wav,FEA,Female__Asian,True,train
7394,1091_IWW_DIS_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_IWW_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_IWW_DIS_XX.wav,DIS,Female__Asian,True,train
7395,1091_TAI_NEU_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_TAI_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_TAI_NEU_XX.wav,NEU,Female__Asian,True,train
7396,1091_TAI_HAP_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_TAI_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_TAI_HAP_XX.wav,HAP,Female__Asian,True,train
7397,1091_TAI_SAD_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_TAI_SAD_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_TAI_SAD_XX.wav,SAD,Female__Asian,True,train
7398,1091_TAI_ANG_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_TAI_ANG_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_TAI_ANG_XX.wav,ANG,Female__Asian,True,train
7399,1091_TAI_FEA_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_TAI_FEA_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_TAI_FEA_XX.wav,FEA,Female__Asian,True,train
7400,1091_TAI_DIS_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_TAI_DIS_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_TAI_DIS_XX.wav,DIS,Female__Asian,True,train
7401,1091_MTI_NEU_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_MTI_NEU_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_MTI_NEU_XX.wav,NEU,Female__Asian,True,train
7402,1091_MTI_HAP_XX,1091,29,Female,Asian,Not Hispanic,/Users/pc/Desktop/CODING/Others/fairvoice/data/raw/CREMA-D/AudioWAV/1091_MTI_HAP_XX.wav,/Users/pc/Desktop/CODING/Others/fairvoice/data/processed/audio_clean/1091_MTI_HAP_XX.wav,HAP,Female__Asian,True,train
